yaw_delta,pitch_delta,target_yaw,target_pitch,since_attack,distance,on_ground,delta_x,delta_y,delta_z,target_velocity_x,target_velocity_y,target_velocity_z,player_velocity_x,player_velocity_y,player_velocity_z,yaw,pitch
-1.442520,-6.647228,150.246445,40.104683,0.864000,1.807266,0.000000,-0.686005,-1.164215,-1.200087,0.000000,0.419875,0.000000,0.000000,0.003016,0.000000,151.688965,46.751911
-3.588074,-8.926910,148.472107,39.217117,0.960000,1.817172,0.000000,-0.736191,-1.148926,-1.200043,0.000000,0.419875,0.000000,0.000000,-0.075444,0.000000,152.060181,48.144028
-5.676926,-12.386513,146.568863,37.613670,1.000000,1.815248,0.000000,-0.792210,-1.107908,-1.200029,0.000000,0.419875,0.000000,0.000000,-0.152335,0.000000,152.245789,50.000183
-5.180237,-14.454990,144.745438,33.967461,1.000000,1.771898,0.000000,-0.848228,-0.989998,-1.200014,0.000000,0.419875,0.000000,0.000000,-0.227688,0.000000,149.925674,48.422451
0.497894,-12.384140,143.834320,27.499996,0.096000,1.675767,0.000000,-0.877172,-0.773785,-1.200010,0.000000,0.419875,0.000000,0.000000,-0.301535,0.000000,143.336426,39.884136
1.816422,-14.670166,142.925537,17.696541,0.192000,1.578754,0.000000,-0.906721,-0.479901,-1.200006,0.000000,0.419875,0.000000,0.000000,-0.373904,0.000000,141.109116,32.366707
0.743271,-26.518799,142.037994,4.270176,0.288000,1.526278,0.000000,-0.936271,-0.113647,-1.200003,0.000000,0.419875,0.000000,0.000000,-0.444826,0.000000,141.294724,30.788975
1.764114,-38.501472,142.037994,-0.287893,0.384000,1.522061,1.000000,-0.936271,0.007650,-1.200003,0.000000,-0.078375,0.000000,0.000000,-0.078400,0.000000,140.273880,38.213581
2.228134,-31.593225,142.037994,15.158659,0.480000,1.576909,0.000000,-0.936271,-0.412350,-1.200003,0.000000,-0.078375,0.000000,0.000000,0.333200,0.000000,139.809860,46.751884
2.692154,-21.582909,142.037994,26.097054,0.576000,1.694832,0.000000,-0.936271,-0.745550,-1.200003,0.000000,0.419875,0.000000,0.000000,0.248136,0.000000,139.345840,47.679962
1.739838,-19.662344,140.064835,30.709044,0.672000,1.820263,0.000000,-1.004615,-0.929569,-1.200002,0.000000,0.419875,0.000000,0.000000,0.164773,0.000000,138.324997,50.371387
-0.311218,-21.650181,138.199387,32.619133,0.768000,1.911181,0.000000,-1.072960,-1.030226,-1.200001,0.000000,0.419875,0.000000,0.000000,0.083078,0.000000,138.510605,54.269314
-2.922928,-22.342365,136.051697,34.803989,0.864000,2.029882,0.000000,-1.156749,-1.158598,-1.200001,0.000000,0.419875,0.000000,0.000000,0.003016,0.000000,138.974625,57.146355
-6.039871,-22.460884,134.048401,34.963894,0.960000,2.106078,0.000000,-1.240538,-1.206909,-1.200000,0.000000,0.419875,0.000000,0.000000,-0.075444,0.000000,140.088272,57.424778
-6.318283,-21.022240,134.048401,33.247074,1.000000,2.063770,0.000000,-1.240538,-1.131465,-1.200000,0.000000,0.419875,0.000000,0.000000,-0.152335,0.000000,140.366684,54.269314
-1.399628,-14.772970,134.048401,29.565928,1.000000,1.984346,0.000000,-1.240538,-0.979130,-1.200000,0.000000,0.419875,0.000000,0.000000,-0.227688,0.000000,135.448029,44.338898
1.988846,-12.004520,132.239731,23.239239,0.096000,1.942714,0.000000,-1.321573,-0.766539,-1.200000,0.000000,0.419875,0.000000,0.000000,-0.301535,0.000000,130.250885,35.243759
1.411377,-17.973225,130.548615,14.579109,0.192000,1.907304,0.000000,-1.402608,-0.480103,-1.200000,0.155625,0.419875,0.125500,0.000000,-0.373904,0.000000,129.137238,32.552334
-2.679977,-31.975492,126.457260,1.504919,0.288000,1.696966,0.000000,-1.364399,-0.044565,-1.008030,0.155625,0.419875,0.125500,0.000000,-0.444826,0.000000,129.137238,33.480412
-8.552460,-57.018311,121.605621,-17.412588,0.384000,1.563291,1.000000,-1.326190,0.138366,-0.816060,-0.181125,-0.078375,-0.064875,0.000000,-0.078400,0.000000,130.158081,39.605724
-13.063751,-47.023399,117.836761,-2.498862,0.480000,1.466746,0.000000,-1.271904,-0.287229,-0.671644,-0.181125,-0.078375,-0.064875,0.000000,0.333200,0.000000,130.900513,44.524536
-17.487808,-34.536438,113.412704,11.751447,0.576000,1.467128,0.000000,-1.217617,-0.626023,-0.527228,-0.181125,-0.078375,-0.064875,0.000000,0.248136,0.000000,130.900513,46.287884
-21.914825,-18.443182,107.779236,28.679972,0.672000,1.383010,0.000000,-0.986224,-0.916552,-0.316248,-0.181125,-0.078375,-0.064875,0.000000,0.164773,0.000000,129.694061,47.123154
-26.465088,-3.268841,97.939056,45.432045,0.768000,1.357789,0.000000,-0.754831,-1.123717,-0.105267,-0.064625,-0.078375,-0.003750,0.000000,0.083078,0.000000,124.404144,48.700886
-22.981552,3.689384,91.399475,52.947117,0.864000,1.386734,0.000000,-0.657355,-1.220926,-0.016060,-0.075625,-0.078375,0.019500,0.000000,0.003016,0.000000,114.381027,49.257732
-19.264221,5.841202,83.330307,55.470165,0.960000,1.374990,0.000000,-0.603682,-1.233362,0.070592,-0.079000,-0.078375,0.028000,0.335625,0.083000,-0.123375,102.594543,49.628963
-24.211395,-9.533516,77.083893,45.663914,1.000000,1.628669,0.000000,-0.926312,-1.322643,0.212428,-0.079000,-0.078375,0.028000,0.305419,0.002940,-0.112271,101.295288,55.197430
-17.382751,-23.132362,75.838425,37.911957,1.000000,1.829185,0.000000,-1.218736,-1.328923,0.307515,-0.079000,-0.078375,0.028000,0.277931,-0.078400,0.000000,93.221161,61.044319
16.313110,-27.053787,77.608444,30.835075,0.096000,1.971573,0.000000,-1.483672,-1.256803,0.325977,-0.012875,0.419875,0.004500,0.252917,-0.155232,0.000000,61.295319,57.888863
39.187134,-25.257933,86.375748,21.122793,0.192000,2.124446,0.000000,-1.836827,-1.061038,0.116344,-0.012875,0.419875,0.004500,0.230155,-0.230527,0.000000,47.188599,46.380726
25.972382,-20.251560,92.464783,11.465587,0.288000,2.308594,0.000000,-2.167219,-0.789977,-0.093288,-0.012875,0.419875,0.004500,0.209441,-0.304317,0.000000,66.492401,31.717146
17.116028,-26.100021,96.972534,2.183242,0.384000,2.534742,0.000000,-2.476897,-0.445127,-0.302921,-0.012875,0.419875,0.004500,0.190591,-0.376630,0.000000,79.856506,28.283262
16.504089,-34.335098,99.701538,-5.030950,0.480000,2.739398,0.000000,-2.698082,-0.109030,-0.461266,-0.012875,0.419875,0.004500,0.173438,-0.447498,0.000000,83.197449,29.304148
19.181458,-41.693657,102.193298,-12.296700,0.576000,3.050396,0.000000,-2.966000,0.311446,-0.640909,-0.012875,0.419875,0.004500,0.157829,-0.516948,0.000000,83.011841,29.396955
21.328506,-48.545956,104.340347,-19.149000,0.672000,3.411254,0.000000,-3.212472,0.801371,-0.821268,-0.012875,0.419875,0.004500,0.138313,-0.585009,0.000651,83.011841,29.396955
19.605377,-53.699280,106.236572,-25.508825,0.768000,3.831551,0.000000,-3.439429,1.359358,-1.001626,-0.012875,0.419875,0.004500,0.120554,-0.651709,0.000651,86.631195,28.190454
-1.390503,-16.002851,124.404083,-19.831053,1.000000,7.017520,0.000000,-5.446589,2.380676,-3.729966,0.000000,-0.078375,0.000000,-0.240025,0.333200,-0.172505,125.794586,-3.828202
-2.042923,-13.188479,124.215683,-10.241744,1.000000,6.264821,0.000000,-5.098001,1.113917,-3.466635,0.000000,-0.078375,0.000000,-0.237229,0.248136,-0.170543,126.258606,2.946736
-3.004257,-9.786694,123.996780,0.677438,1.000000,5.732530,0.000000,-4.752330,-0.067777,-3.205100,0.000000,-0.078375,0.000000,-0.234575,0.164773,-0.168908,127.001038,10.464131
-3.735291,-9.612988,123.172943,5.862751,1.000000,5.323102,0.000000,-4.432251,-0.543737,-2.897398,0.000000,-0.078375,0.000000,-0.231980,0.083078,-0.167661,126.908234,15.475739
-5.475677,-11.407264,121.061340,9.915351,1.000000,4.844971,0.000000,-4.088284,-0.834272,-2.462452,0.000000,-0.078375,0.000000,-0.229642,0.003016,-0.166496,126.537018,21.322615
-7.451340,-11.999682,118.436050,13.777701,1.000000,4.386823,0.000000,-3.746556,-1.044746,-2.028802,0.000000,-0.078375,0.000000,-0.227603,-0.075444,-0.165317,125.887390,25.777384
-9.199341,-11.193148,115.110382,17.368469,1.000000,3.941999,0.000000,-3.406697,-1.176759,-1.596564,0.183875,0.419875,0.078375,-0.225903,-0.152335,-0.164032,124.309723,28.561617
-10.685257,-13.911154,110.933136,15.392925,1.000000,3.331958,0.000000,-3.000403,-0.884424,-1.147743,0.183875,0.419875,0.078375,-0.224724,-0.227688,-0.162339,121.618393,29.304079
0.125214,-12.260767,103.739014,8.133789,1.000000,2.612705,0.000000,-2.512419,-0.369662,-0.614272,0.183875,0.419875,0.078375,-0.224244,-0.301535,-0.159884,103.613800,20.394556
3.473846,-21.018414,92.702698,-6.099503,0.096000,2.060556,0.000000,-2.046611,0.218946,-0.096613,0.183875,0.419875,0.078375,-0.204062,-0.373904,-0.145495,89.228851,14.918912
-12.632202,-43.027386,76.411057,-28.108473,0.192000,1.867640,0.000000,-1.601249,0.879924,0.387058,0.183875,0.419875,0.078375,-0.185457,-0.444826,-0.114566,89.043243,14.918912
-23.925415,-53.921364,62.519318,-37.146301,0.288000,1.794846,1.000000,-1.269238,1.083822,0.660180,0.104375,-0.075375,0.044500,-0.181419,-0.078400,-0.091173,86.444733,16.775063
-37.244690,-70.106567,40.290833,-45.721287,0.384000,1.557097,1.000000,-0.702988,1.114800,0.829204,0.104375,-0.075375,0.044500,-0.189261,-0.078400,0.052374,77.535522,24.385277
-66.558594,-73.678169,-2.572845,-42.610752,0.480000,1.072029,0.000000,0.035420,0.725779,0.788186,0.104375,-0.075375,0.044500,-0.283259,0.333200,0.167057,63.985748,31.067415
-68.910339,-55.514534,-31.374870,-21.848503,0.576000,0.946178,0.000000,0.457230,0.352124,0.749801,0.104375,-0.075375,0.044500,-0.265465,0.248136,0.174394,37.535461,33.666031
-58.056091,-37.826706,-46.599468,-2.861368,0.672000,1.039112,0.000000,0.754045,0.051872,0.713078,0.104375,-0.075375,0.044500,-0.238501,0.164773,0.182158,11.456635,34.965340
-42.862885,-23.496626,-51.452675,13.417677,0.768000,1.181962,0.000000,0.899171,-0.274274,0.716449,0.104375,-0.075375,0.044500,-0.194312,0.083078,0.170371,-8.589783,36.914303
-27.260803,-15.928247,-53.669384,22.563787,0.864000,1.351853,0.000000,1.005700,-0.518723,0.739596,0.104375,-0.075375,0.044500,-0.159187,0.003016,0.152374,-26.408569,38.492035
-14.135620,-10.190359,-53.908253,27.095175,0.960000,1.499786,0.000000,1.078930,-0.683112,0.786529,0.080000,0.419875,-0.180375,-0.128885,-0.075444,0.130729,-39.772644,37.285534
-8.182129,-6.297018,-61.133274,28.575514,1.000000,1.374326,0.000000,1.056948,-0.657365,0.582670,0.110375,0.333125,-0.128875,-0.117286,-0.152335,0.118963,-52.951141,34.872532
-6.256195,-12.610632,-71.550507,21.333822,0.096000,1.174000,0.000000,1.037348,-0.427103,0.346075,0.110375,0.333125,-0.128875,-0.106730,-0.227688,0.108256,-65.294312,33.944454
-12.518188,-28.135593,-83.195221,6.829746,0.192000,1.021588,0.000000,1.007193,-0.121488,0.120187,0.110375,0.333125,-0.128875,-0.097124,-0.301535,0.098513,-70.677032,34.965340
-29.500061,-51.338150,-94.608833,-14.980695,0.288000,0.997981,0.000000,0.960946,0.257973,-0.077462,0.083125,0.083000,-0.097125,-0.082481,-0.373904,0.072816,-65.108765,36.357456
-81.567993,-82.949883,-109.739548,-38.982197,0.384000,1.267186,0.000000,0.927152,0.797160,-0.332694,0.114125,0.003000,-0.120875,-0.057967,-0.444826,0.060007,-28.171570,43.967686
148.123093,-90.000000,-123.760941,-44.363316,0.480000,1.472676,1.000000,0.875298,1.029704,-0.585097,0.114125,0.003000,-0.120875,-0.030103,-0.078400,0.061457,88.115967,47.865601
25.478027,-64.203094,-130.582458,-24.690174,0.576000,1.725955,0.000000,1.190973,0.720951,-1.020164,0.114125,0.003000,-0.120875,-0.218732,0.333200,0.136608,-156.060486,39.512917
-16.725006,-50.184467,-134.641663,-14.755094,0.672000,1.959240,0.000000,1.348058,0.498997,-1.331300,0.114125,0.003000,-0.120875,-0.220238,0.248136,0.114903,-117.916656,35.429375
-13.292946,-42.865807,-132.787277,-6.693969,0.768000,2.388778,0.000000,1.741128,0.278449,-1.611583,0.114125,0.003000,-0.120875,-0.208767,0.164773,0.088801,-119.494331,36.171837
-9.960930,-39.032852,-131.311356,-2.861017,0.864000,2.830190,0.000000,2.123200,0.141264,-1.866022,0.114125,0.003000,-0.120875,-0.198759,0.083078,0.065284,-121.350426,36.171837
-8.065041,-34.336475,-129.972290,1.464129,0.960000,3.417811,0.000000,2.618397,-0.087322,-2.194950,0.114125,0.003000,-0.120875,-0.190150,0.003016,0.044177,-121.907249,35.800606
-6.499519,-27.685266,-129.149200,3.382149,1.000000,3.997657,0.000000,3.094788,-0.235846,-2.519509,0.114125,0.003000,-0.120875,-0.173036,-0.075444,0.040201,-122.649681,31.067415
-5.690224,-18.005432,-128.154297,4.059656,1.000000,4.383131,0.000000,3.438026,-0.310304,-2.701022,0.114125,0.003000,-0.120875,-0.157463,-0.152335,0.036583,-122.464073,22.065088
1.098267,-9.346515,-127.398224,3.716251,1.000000,4.750093,0.000000,3.765692,-0.307871,-2.878917,0.114125,0.003000,-0.120875,-0.143291,-0.227688,0.033290,-128.496490,13.062765
3.281937,-3.595731,-126.328201,5.847536,1.000000,5.126492,1.000000,4.108584,-0.522298,-3.021202,-0.062500,0.419875,0.146500,-0.130395,-0.078400,0.030294,-129.610138,9.443267
4.310562,-2.436685,-124.464340,6.078504,1.000000,5.114019,1.000000,4.192696,-0.541532,-2.877714,-0.062500,0.419875,0.146500,0.031702,-0.078400,-0.068601,-128.774902,8.515189
6.323830,-3.353547,-122.451073,5.254450,1.000000,4.840481,1.000000,4.067470,-0.443297,-2.586395,-0.062500,0.419875,0.146500,0.121437,-0.078400,-0.121090,-128.774902,8.607997
5.778976,-7.538323,-121.696671,3.111444,1.000000,4.425213,1.000000,3.759605,-0.240193,-2.321678,-0.062500,0.419875,0.146500,0.201782,-0.078400,-0.051328,-127.475647,10.649767
3.120560,-7.764539,-122.034988,6.875955,1.000000,3.818014,0.000000,3.213347,-0.457089,-2.010648,-0.062500,0.419875,0.146500,0.331945,0.333200,-0.076614,-125.155548,14.640493
1.158669,-10.071136,-121.212746,9.766583,1.000000,3.461432,0.000000,2.917484,-0.587184,-1.767771,-0.062500,0.419875,0.146500,0.325381,0.248136,-0.065672,-122.371414,19.837719
-0.660156,-7.386364,-121.639511,15.049973,1.000000,3.106292,0.000000,2.553874,-0.806593,-1.573588,-0.062500,0.419875,0.146500,0.319184,0.164773,-0.054588,-120.979355,22.436337
-1.052597,-2.977915,-121.103912,22.057039,1.000000,2.737845,0.000000,2.172654,-1.028143,-1.310836,-0.062500,0.419875,0.146500,0.313412,0.083078,-0.043942,-120.051315,25.034954
0.561699,1.517033,-120.510460,29.243412,1.000000,2.390882,0.000000,1.797311,-1.167997,-1.059139,-0.062500,0.419875,0.146500,0.308064,0.003016,-0.033882,-121.072159,27.726379
4.343330,2.260544,-119.141739,36.854687,1.000000,2.047034,0.000000,1.430611,-1.227789,-0.797643,-0.062500,0.419875,0.146500,0.300199,-0.075444,-0.042799,-123.485069,34.594143
7.428543,5.049210,-119.211884,49.295345,1.000000,1.917277,0.000000,1.091350,-1.453452,-0.610231,-0.062500,0.419875,0.146500,0.273181,-0.152335,-0.038947,-126.640427,44.246136
6.793022,4.759697,-119.847404,60.049931,1.000000,1.779906,0.000000,0.770738,-1.542219,-0.442254,-0.208750,0.419875,0.064250,0.248595,-0.227688,-0.035442,-126.640427,55.290234
-9.917953,9.416798,-132.382141,70.553917,1.000000,1.416044,0.000000,0.348228,-1.335266,-0.317778,-0.179245,0.419875,0.037325,-0.452625,-0.152250,0.136375,-122.464188,61.137119
1.784294,-2.307552,-120.215874,58.922375,0.096000,1.405481,0.000000,0.626938,-1.203751,-0.365118,-0.061000,0.248125,-0.022875,-0.411889,-0.227605,0.124101,-122.000168,61.229927
2.923477,-22.602909,-119.262299,38.998249,0.192000,1.254283,0.000000,0.850393,-0.789317,-0.476484,-0.117500,0.164750,-0.053000,-0.357085,-0.301453,0.117027,-122.185776,61.601158
21.079247,-50.972130,-120.688896,14.526899,0.288000,1.229411,0.000000,1.023434,-0.308380,-0.607400,-0.124625,0.083000,-0.114000,-0.301877,-0.373824,0.111743,-141.768143,65.499031
74.665985,-74.033157,-123.250717,-8.812551,0.384000,1.388806,0.000000,1.147718,0.212769,-0.752500,-0.124625,0.083000,-0.114000,-0.251213,-0.444747,0.098898,162.083298,65.220604
99.097961,-83.474434,-124.990448,-28.091429,0.480000,1.709220,0.000000,1.235318,0.804842,-0.864670,-0.124625,0.083000,-0.114000,-0.217831,-0.514252,0.068932,135.911591,55.383007
59.549454,-81.363129,-125.467041,-34.518417,0.576000,2.032685,1.000000,1.364051,1.151865,-0.971793,-0.124625,0.083000,-0.114000,-0.214358,-0.078400,0.046074,174.983505,46.844707
9.800735,-68.391815,-124.728470,-26.558729,0.672000,1.773359,0.000000,1.303660,0.792897,-0.903653,-0.124625,0.083000,-0.114000,-0.039014,0.333200,-0.188047,-134.529205,41.833088
-14.993317,-55.350937,-129.940170,-18.622278,0.768000,1.630712,0.000000,1.184830,0.520729,-0.992089,-0.124625,0.083000,-0.114000,-0.011843,0.248136,-0.170928,-114.946854,36.728661
-24.225647,-47.447983,-136.759552,-12.389862,0.864000,1.554911,0.000000,1.040404,0.333625,-1.106346,-0.124625,0.083000,-0.114000,0.011448,0.164773,-0.147430,-112.533905,35.058121
-28.071503,-38.329327,-140.698212,-3.456822,0.960000,1.510026,0.000000,0.954718,0.091052,-1.166362,-0.124625,0.083000,-0.114000,0.032282,0.083078,-0.125120,-112.626709,34.872505
-33.790642,-26.610983,-148.459061,7.983099,1.000000,1.599859,0.000000,0.828787,-0.222196,-1.350292,-0.124625,0.083000,-0.114000,0.051255,0.003016,-0.104853,-114.668419,34.594082
-31.653343,-20.782387,-156.252136,15.018197,1.000000,1.757375,0.000000,0.683545,-0.455383,-1.553628,-0.124625,0.083000,-0.114000,0.068828,-0.075444,-0.087194,-124.598793,35.800583
-27.350693,-18.880367,-163.457581,18.126717,1.000000,1.961025,0.000000,0.530643,-0.610109,-1.786563,0.040125,0.419875,0.160875,0.075798,-0.152335,-0.060260,-136.106888,37.007084
-7.023193,-22.426060,-163.454849,14.859447,1.000000,1.975684,0.000000,0.543802,-0.506657,-1.830548,0.040125,0.419875,0.160875,0.068976,-0.227688,-0.054836,-156.431656,37.285507
4.872971,-31.870541,-162.045898,5.971814,0.096000,1.927197,0.000000,0.590843,-0.200500,-1.823401,0.040125,0.419875,0.160875,0.062769,-0.301535,-0.049901,-166.918869,37.842354
7.018112,-43.019417,-160.457581,-5.362679,0.192000,1.920662,0.000000,0.639656,0.179504,-1.802099,0.040125,0.419875,0.160875,0.061157,-0.373904,-0.062783,-167.475693,37.656738
7.228485,-53.486786,-159.226364,-18.428665,0.288000,1.998831,0.000000,0.672582,0.631877,-1.773046,0.027500,0.083000,0.110250,0.075613,-0.444826,-0.069836,-166.454849,35.058121
10.903366,-61.836754,-154.994659,-27.521097,0.384000,1.987670,1.000000,0.745118,0.918457,-1.597520,0.027500,0.083000,0.110250,0.088991,-0.078400,-0.075897,-165.898026,34.315659
6.932022,-61.066788,-153.119263,-26.379896,0.480000,1.372218,0.000000,0.555819,0.609704,-1.096498,0.027500,0.083000,0.110250,0.192150,0.333200,-0.217320,-160.051285,34.686890
6.675430,-57.547623,-146.693878,-22.953541,0.576000,0.994274,0.000000,0.502739,0.387751,-0.765169,0.027500,0.083000,0.110250,0.196292,0.248136,-0.207779,-153.369308,34.594082
13.334564,-57.984695,-135.116104,-21.720072,0.672000,0.677873,0.000000,0.444397,0.250861,-0.446197,0.060764,0.083000,0.076851,-0.189000,0.333125,0.097125,-148.450668,36.264622
10.299820,-38.088669,-131.654495,3.280380,0.768000,0.955524,0.000000,0.712765,-0.054676,-0.634037,0.060764,0.083000,0.076851,-0.148979,0.248063,0.082882,-141.954315,41.369049
2.067368,-36.457500,-130.699158,15.491614,0.864000,1.355850,0.000000,0.990584,-0.362146,-0.852010,0.060764,0.083000,0.076851,-0.112084,0.164701,0.072560,-132.766525,51.949116
-4.731133,-41.897263,-131.094055,19.611036,0.960000,1.746714,0.000000,1.240018,-0.586255,-1.081514,0.060764,0.083000,0.076851,-0.086253,0.083007,0.083052,-126.362923,61.508297
-5.718407,-41.975006,-131.338882,20.275755,1.000000,2.102709,0.000000,1.480920,-0.728669,-1.302804,0.060764,0.083000,0.076851,-0.078491,0.002947,0.075577,-125.620476,62.250759
5.734299,-29.026508,-131.208664,22.922611,1.000000,2.328638,0.000000,1.613529,-0.906974,-1.412968,0.060764,0.083000,0.076851,-0.071426,-0.078400,0.068775,-136.942963,51.949120
11.103149,-10.503571,-130.758514,26.225136,1.000000,2.571455,0.000000,1.747296,-1.136326,-1.506020,0.060764,0.083000,0.076851,-0.064998,-0.155232,0.062586,-141.861664,36.728706
2.875931,6.978144,-130.354736,27.651176,0.096000,2.777167,0.000000,1.874635,-1.288847,-1.592882,-0.190000,0.419875,0.063000,-0.059148,-0.230527,0.056953,-133.230667,20.673033
0.661880,8.015666,-130.434296,22.841827,0.192000,2.629904,0.000000,1.844773,-1.020904,-1.571930,-0.190000,0.419875,0.063000,-0.040828,-0.304317,0.039612,-131.096176,14.826161
-0.442429,-1.719386,-130.981781,14.034851,0.288000,2.394044,0.000000,1.753357,-0.580585,-1.523190,-0.190000,0.419875,0.063000,-0.013549,-0.376630,0.037658,-130.539352,15.754237
-3.513412,-20.595558,-131.825470,-0.664971,0.384000,2.096117,0.000000,1.561879,0.024327,-1.397730,-0.190000,0.419875,0.063000,0.011259,-0.447498,0.036111,-128.312057,19.930586
-5.811707,-43.427338,-133.381332,-20.712517,0.480000,1.979476,0.000000,1.345692,0.700107,-1.271727,-0.190000,0.419875,0.063000,0.033744,-0.516948,0.035618,-127.569626,22.714819
-8.502396,-61.421890,-135.979218,-36.201263,0.576000,1.974207,1.000000,1.107060,1.166016,-1.145565,-0.190000,0.419875,0.063000,0.054169,-0.078400,0.035473,-127.476822,25.220629
-22.424606,-64.381119,-152.499939,-35.076954,0.672000,1.304379,0.000000,0.492908,0.749596,-0.946864,-0.190000,0.419875,0.063000,0.251348,0.333200,-0.029221,-130.075333,29.304169
-40.998474,-62.424206,-175.435608,-28.386845,0.768000,0.883378,0.000000,0.061848,0.419977,-0.774694,-0.061125,-0.227625,-0.007625,0.252299,0.248136,-0.024559,-134.437134,34.037361
-63.513550,-48.636517,154.903244,-9.494729,0.864000,0.741120,0.000000,-0.310037,0.122253,-0.661959,-0.061125,-0.227625,-0.007625,0.253251,0.164773,-0.022115,-141.583206,39.141788
-73.307098,-40.283619,128.775604,6.004368,0.960000,0.880537,0.000000,-0.682704,-0.092108,-0.548431,-0.055875,-0.301500,-0.043750,0.253962,0.083078,-0.022836,-157.917297,46.287987
-60.146698,-37.800716,112.052017,11.178695,1.000000,1.159409,0.000000,-1.054203,-0.224773,-0.427039,-0.069250,-0.373875,-0.077000,0.252899,0.003016,-0.029992,172.198715,48.979412
-34.940292,-26.061535,103.383728,19.855221,1.000000,1.557206,0.000000,-1.424859,-0.528896,-0.339023,-0.069250,-0.373875,-0.077000,0.230138,-0.075444,-0.027293,138.324020,45.916756
-11.932465,-17.429874,99.013367,21.155075,1.000000,1.924530,0.000000,-1.772666,-0.694554,-0.281187,-0.069250,-0.373875,-0.077000,0.209426,-0.152335,-0.024837,110.945831,38.584949
11.456604,-9.046467,96.137939,20.350542,0.096000,2.252459,0.000000,-2.099760,-0.783322,-0.225807,-0.185125,0.419875,0.085500,0.190577,-0.227688,-0.022601,84.681335,29.397009
11.512817,-15.614996,94.152466,6.450233,0.192000,2.690266,0.000000,-2.666219,-0.302222,-0.193564,-0.185125,0.419875,0.085500,0.173426,-0.301535,-0.020567,82.639648,22.065229
7.390503,-18.648104,93.185486,-4.007462,0.288000,3.193027,0.000000,-3.180298,0.223147,-0.177004,-0.185125,0.419875,0.085500,0.160101,-0.373904,-0.001027,85.794983,14.640641
8.542755,-24.743805,92.760071,-12.608967,0.384000,3.760424,0.000000,-3.665475,0.820885,-0.176712,-0.185125,0.419875,0.085500,0.133800,-0.444826,0.013778,84.217316,12.134837
6.582123,-27.767237,92.841125,-14.704322,0.480000,4.114796,1.000000,-3.975139,1.044462,-0.197269,-0.185125,0.419875,0.085500,0.106797,-0.078400,0.030867,86.259003,13.062915
9.192535,-23.697729,96.008362,-9.985160,0.576000,4.000719,0.000000,-3.918473,0.693707,-0.412422,-0.185125,0.419875,0.085500,-0.140529,0.333200,0.126426,86.815826,13.712569
8.691254,-22.183491,97.548767,-6.150729,0.672000,4.010865,0.000000,-3.953216,0.429752,-0.523865,-0.185125,0.419875,0.085500,-0.151033,0.248136,0.116334,88.857513,16.032763
4.762329,-20.002850,98.909668,-1.835508,0.768000,4.020134,0.000000,-3.969589,0.128770,-0.622300,-0.185125,0.419875,0.085500,-0.160622,0.164773,0.106324,94.147339,18.167341
1.792877,-17.280399,100.209229,2.093443,0.864000,4.028374,0.000000,-3.961946,-0.147162,-0.713533,-0.185125,0.419875,0.085500,-0.169292,0.083078,0.095076,98.416351,19.373842
1.831879,-13.325577,101.547485,5.769842,0.960000,4.027104,0.000000,-3.925602,-0.404850,-0.802068,-0.185125,0.419875,0.085500,-0.176992,0.003016,0.083123,99.715607,19.095419
-2.406967,-7.605671,103.155334,9.819208,1.000000,4.041978,0.000000,-3.878245,-0.689312,-0.906452,-0.185125,0.419875,0.085500,-0.183917,-0.075444,0.071729,105.562302,17.424879
-4.572220,-2.712359,104.609436,12.763557,1.000000,4.052462,0.000000,-3.824532,-0.895313,-0.996904,0.155750,0.419875,0.038625,-0.189701,-0.152335,0.059050,109.181656,15.475917
-5.692963,-3.036769,107.293655,10.582993,1.000000,3.793940,0.000000,-3.560812,-0.696793,-1.108637,0.155750,0.419875,0.038625,-0.194527,-0.227688,0.046117,112.986618,13.619761
-3.606308,-6.188829,110.586761,5.389162,1.000000,3.484422,0.000000,-3.247491,-0.327257,-1.219796,0.155750,0.419875,0.038625,-0.198365,-0.301535,0.032911,114.193069,11.577991
-1.103195,-11.791649,114.203522,-2.069813,1.000000,3.215082,0.000000,-2.930547,0.116125,-1.317256,0.155750,0.419875,0.038625,-0.201662,-0.373904,0.020445,115.306717,9.721835
2.710724,-19.515085,120.430344,-13.691162,0.096000,2.968460,0.000000,-2.486815,0.702595,-1.460775,-0.364724,0.419875,-0.213294,-0.122684,-0.444826,0.005216,117.719620,5.823923
6.207458,-21.424547,126.804001,-21.354679,0.192000,2.846313,1.000000,-2.122541,1.036458,-1.588103,-0.364724,0.419875,-0.213294,-0.132168,-0.078400,-0.006040,120.596542,0.069868
12.051422,-19.692308,138.030746,-24.726845,0.288000,2.589629,1.000000,-1.572986,1.083224,-1.748862,-0.364724,0.419875,-0.213294,-0.204162,-0.078400,0.030601,125.979324,-5.034537
17.790451,-23.317225,153.792938,-27.794918,0.384000,2.423261,1.000000,-0.946679,1.129991,-1.923308,0.080500,-0.152250,0.019875,0.119250,0.240750,0.250250,136.002487,-4.477693
15.610428,-21.845173,164.606003,-17.320553,0.480000,2.266573,0.000000,-0.574390,0.674799,-2.086163,0.080500,-0.152250,0.019875,-0.147000,0.333200,0.055687,148.995575,4.524621
